frequency (cm^-1),IR intensity,eda_syn.out,eda_anti.out,molecule 1
534.866725,0.333129,0.121071,0.212058,0.333129
535.700872,0.337729,0.119181,0.218548,0.337729
536.251383,0.342924,0.118051,0.224873,0.342924
536.386683,0.344491,0.117788,0.226703,0.344491
536.474193,0.345568,0.117621,0.227948,0.345568
536.589944,0.347072,0.117403,0.229668,0.347072
536.893752,0.351454,0.116853,0.234601,0.351454
537.727899,0.366919,0.115494,0.251425,0.366919
538.278410,0.380029,0.114715,0.265314,0.380029
538.413710,0.383614,0.114537,0.269076,0.383614
538.501220,0.386008,0.114425,0.271583,0.386008
538.616971,0.389267,0.114280,0.274987,0.389267
538.920779,0.398314,0.113916,0.284398,0.398314
539.754926,0.426676,0.113032,0.313644,0.426676
540.305437,0.447918,0.112519,0.335399,0.447918
540.440737,0.453396,0.112398,0.340997,0.453396
540.643998,0.461784,0.112220,0.349564,0.461784
540.947806,0.474621,0.111958,0.362664,0.474621
541.781953,0.510747,0.111214,0.399533,0.510747
542.332464,0.534054,0.110658,0.423395,0.534054
542.467764,0.539551,0.110508,0.429043,0.539551
542.671025,0.547553,0.110270,0.437283,0.547553
542.974833,0.558796,0.109883,0.448913,0.558796
543.808980,0.583272,0.108593,0.474679,0.583272
544.359491,0.592383,0.107542,0.484841,0.592383
544.494791,0.593588,0.107259,0.486329,0.593588
544.698052,0.594580,0.106819,0.487761,0.594580
545.001860,0.594181,0.106126,0.488055,0.594181
545.836007,0.581539,0.104050,0.477489,0.581539
546.386518,0.564784,0.102591,0.462193,0.564784
546.521818,0.559805,0.102226,0.457579,0.559805
546.725079,0.551778,0.101677,0.450102,0.551778
547.028887,0.538707,0.100853,0.437854,0.538707
547.863034,0.498167,0.098617,0.399550,0.498167
548.413545,0.469489,0.097188,0.372301,0.469489
548.548845,0.462379,0.096845,0.365535,0.462379
548.752106,0.451714,0.096336,0.355379,0.451714
549.055914,0.435898,0.095591,0.340306,0.435898
549.890061,0.394145,0.093654,0.300490,0.394145
550.440572,0.368622,0.092468,0.276155,0.368622
550.575872,0.362651,0.092187,0.270464,0.362651
550.779133,0.353920,0.091775,0.262145,0.353920
551.082941,0.341422,0.091177,0.250245,0.341422
551.917088,0.310643,0.089647,0.220996,0.310643
552.467599,0.293184,0.088722,0.204462,0.293184
552.602899,0.289232,0.088504,0.200728,0.289232
552.806160,0.283539,0.088183,0.195355,0.283539
553.109968,0.275562,0.087719,0.187843,0.275562
553.944115,0.256725,0.086528,0.170197,0.256725
554.494626,0.246501,0.085802,0.160699,0.246501
554.587735,0.244926,0.085683,0.159243,0.244926
554.629926,0.244227,0.085630,0.158597,0.244227
555.136995,0.236462,0.085006,0.151456,0.236462
555.971142,0.225945,0.084044,0.141902,0.225945
556.521654,0.220265,0.083446,0.136819,0.220265
556.656953,0.218997,0.083303,0.135694,0.218997
557.164022,0.214638,0.082782,0.131856,0.214638
557.998169,0.208590,0.081965,0.126624,0.208590
558.548681,0.205199,0.081451,0.123748,0.205199
558.683980,0.204426,0.081328,0.123098,0.204426
559.191049,0.201708,0.080874,0.120834,0.201708
560.025196,0.197756,0.080159,0.117597,0.197756
560.575708,0.195430,0.079706,0.115724,0.195430
561.218076,0.192942,0.079195,0.113747,0.192942
562.052223,0.190009,0.078559,0.111449,0.190009
562.602735,0.188227,0.078156,0.110071,0.188227
563.245103,0.186281,0.077701,0.108580,0.186281
564.079250,0.183940,0.077134,0.106806,0.183940
564.629762,0.182497,0.076774,0.105723,0.182497
565.272130,0.180906,0.076368,0.104538,0.180906
566.106277,0.178977,0.075863,0.103114,0.178977
566.656789,0.177780,0.075542,0.102238,0.177780
567.299157,0.176455,0.075181,0.101274,0.176455
568.133304,0.174841,0.074731,0.100109,0.174841
568.683816,0.173837,0.074447,0.099390,0.173837
569.326184,0.172723,0.074126,0.098597,0.172723
570.160331,0.171363,0.073728,0.097635,0.171363
570.710843,0.170516,0.073477,0.097040,0.170516
571.353211,0.169576,0.073194,0.096383,0.169576
572.187358,0.168429,0.072844,0.095585,0.168429
572.737870,0.167715,0.072623,0.095092,0.167715
573.380238,0.166923,0.072375,0.094547,0.166923
574.214385,0.165957,0.072070,0.093887,0.165957
574.764897,0.165357,0.071878,0.093479,0.165357
575.407265,0.164692,0.071663,0.093029,0.164692
576.241412,0.163885,0.071399,0.092486,0.163885
576.791924,0.163386,0.071234,0.092152,0.163386
577.434292,0.162835,0.071051,0.091784,0.162835
578.268439,0.162170,0.070827,0.091343,0.162170
578.818951,0.161760,0.070688,0.091073,0.161760
579.461319,0.161312,0.070534,0.090778,0.161312
580.295466,0.160775,0.070347,0.090427,0.160775
580.845978,0.160448,0.070233,0.090215,0.160448
581.488346,0.160093,0.070107,0.089986,0.160093
582.322494,0.159673,0.069957,0.089717,0.159673
582.873005,0.159422,0.069865,0.089557,0.159422
583.515374,0.159154,0.069767,0.089387,0.159154
584.349521,0.158845,0.069651,0.089194,0.158845
584.900032,0.158665,0.069582,0.089083,0.158665
585.398164,0.158518,0.069525,0.088993,0.158518
585.542401,0.158478,0.069510,0.088968,0.158478
586.376548,0.158273,0.069428,0.088845,0.158273
586.927059,0.158160,0.069381,0.088779,0.158160
587.569428,0.158051,0.069334,0.088717,0.158051
588.403575,0.157945,0.069284,0.088661,0.157945
588.954086,0.157897,0.069259,0.088638,0.157897
589.596455,0.157863,0.069237,0.088626,0.157863
590.430602,0.157853,0.069219,0.088633,0.157853
590.981113,0.157867,0.069215,0.088652,0.157867
591.623482,0.157905,0.069217,0.088688,0.157905
592.457629,0.157988,0.069231,0.088757,0.157988
593.008140,0.158064,0.069247,0.088816,0.158064
593.650509,0.158173,0.069274,0.088899,0.158173
594.484656,0.158348,0.069319,0.089029,0.158348
595.677536,0.158663,0.069406,0.089258,0.158663
596.511683,0.158930,0.069482,0.089448,0.158930
597.704563,0.159376,0.069614,0.089762,0.159376
598.538710,0.159734,0.069721,0.090013,0.159734
599.731590,0.160311,0.069897,0.090414,0.160311
600.565737,0.160761,0.070036,0.090726,0.160761
601.758617,0.161472,0.070257,0.091215,0.161472
602.592764,0.162017,0.070428,0.091589,0.162017
603.785644,0.162864,0.070695,0.092169,0.162864
604.585660,0.163478,0.070889,0.092589,0.163478
604.619791,0.163505,0.070898,0.092607,0.163505
605.812671,0.164493,0.071212,0.093281,0.164493
606.612687,0.165203,0.071438,0.093765,0.165203
606.646818,0.165234,0.071448,0.093786,0.165234
607.839698,0.166368,0.071810,0.094558,0.166368
608.639714,0.167178,0.072069,0.095109,0.167178
608.673845,0.167214,0.072081,0.095133,0.167214
609.866725,0.168500,0.072493,0.096008,0.168500
610.666741,0.169415,0.072786,0.096629,0.169415
610.700872,0.169455,0.072799,0.096657,0.169455
611.893752,0.170903,0.073263,0.097640,0.170903
612.693768,0.171928,0.073591,0.098337,0.171928
612.727899,0.171973,0.073606,0.098368,0.171973
613.920779,0.173591,0.074123,0.099467,0.173591
614.720795,0.174734,0.074489,0.100245,0.174734
614.754926,0.174784,0.074505,0.100279,0.174784
615.947806,0.176583,0.075079,0.101503,0.176583
616.208594,0.176991,0.075210,0.101781,0.176991
616.747822,0.177852,0.075484,0.102368,0.177852
616.781953,0.177908,0.075502,0.102406,0.177908
617.974833,0.179901,0.076136,0.103765,0.179901
618.774849,0.181306,0.076582,0.104724,0.181306
618.808980,0.181367,0.076601,0.104766,0.181367
620.001860,0.183571,0.077299,0.106272,0.183571
620.801876,0.185123,0.077789,0.107334,0.185123
622.828903,0.189333,0.079111,0.110222,0.189333
624.855930,0.193974,0.080558,0.113416,0.193974
626.882957,0.199089,0.082138,0.116951,0.199089
628.909984,0.204728,0.083861,0.120867,0.204728
630.937011,0.210949,0.085741,0.125209,0.210949
632.964038,0.217823,0.087789,0.130034,0.217823
634.340320,0.222904,0.089284,0.133620,0.222904
634.991065,0.225432,0.090022,0.135410,0.225432
636.206600,0.230388,0.091457,0.138931,0.230388
636.367347,0.231067,0.091652,0.139415,0.231067
637.018092,0.233875,0.092457,0.141418,0.233875
638.233627,0.239386,0.094023,0.145363,0.239386
638.394374,0.240142,0.094236,0.145906,0.240142
639.045119,0.243271,0.095115,0.148156,0.243271
640.260654,0.249422,0.096826,0.152596,0.249422
640.421401,0.250266,0.097059,0.153207,0.250266
641.072146,0.253765,0.098020,0.155745,0.253765
642.287681,0.260656,0.099890,0.160766,0.260656
642.448428,0.261604,0.100145,0.161459,0.261604
643.099174,0.265534,0.101197,0.164338,0.265534
644.314708,0.273293,0.103246,0.170048,0.273293
644.475455,0.274362,0.103525,0.170837,0.274362
645.126201,0.278799,0.104678,0.174122,0.278799
646.341735,0.287584,0.106926,0.180658,0.287584
646.502482,0.288797,0.107233,0.181564,0.288797
647.019024,0.292780,0.108235,0.184546,0.292780
647.153228,0.293837,0.108499,0.185338,0.293837
648.368762,0.303848,0.110971,0.192877,0.303848
648.529509,0.305234,0.111308,0.193925,0.305234
649.180255,0.311001,0.112702,0.198299,0.311001
650.395789,0.322498,0.115426,0.207072,0.322498
650.556536,0.324093,0.115798,0.208295,0.324093
651.207282,0.330748,0.117336,0.213412,0.330748
652.422816,0.344072,0.120345,0.223727,0.344072
652.583563,0.345928,0.120757,0.225171,0.345928
653.234309,0.353682,0.122459,0.231224,0.353682
654.449843,0.369291,0.125792,0.243499,0.369291
654.610590,0.371474,0.126249,0.245225,0.371474
655.261336,0.380619,0.128138,0.252482,0.380619
656.476870,0.399143,0.131843,0.267300,0.399143
656.637617,0.401746,0.132351,0.269395,0.401746
657.288363,0.412686,0.134454,0.278232,0.412686
658.503897,0.435018,0.138586,0.296432,0.435018
658.664644,0.438176,0.139154,0.299022,0.438176
659.315390,0.451499,0.141503,0.309996,0.451499
660.530924,0.478987,0.146130,0.332857,0.478987
660.691671,0.482907,0.146766,0.336141,0.482907
661.342417,0.499553,0.149402,0.350151,0.499553
662.557951,0.534512,0.154603,0.379909,0.534512
662.718698,0.539578,0.155319,0.384259,0.539578
663.369444,0.561350,0.158290,0.403060,0.561350
664.008400,0.585015,0.161323,0.423691,0.585015
664.584978,0.608751,0.164164,0.444587,0.608751
664.745725,0.615841,0.164974,0.450866,0.615841
665.396471,0.647036,0.168338,0.478698,0.647036
666.035427,0.682369,0.171779,0.510591,0.682369
666.612005,0.719360,0.175006,0.544354,0.719360
666.772752,0.730706,0.175927,0.554779,0.730706
667.423498,0.782170,0.179756,0.602414,0.782170
668.062454,0.843144,0.183679,0.659464,0.843144
668.639032,0.909363,0.187366,0.721997,0.909363
668.799779,0.930050,0.188419,0.741631,0.930050
669.450525,1.025376,0.192804,0.832572,1.025376
670.089481,1.139995,0.197305,0.942690,1.139995
670.666059,1.264684,0.201542,1.063141,1.264684
670.826806,1.303469,0.202755,1.100714,1.303469
671.477552,1.480250,0.207807,1.272442,1.480250
672.116508,1.687369,0.213005,1.474364,1.687369
672.693086,1.905142,0.217909,1.687234,1.905142
672.853834,1.971268,0.219314,1.751954,1.971268
673.504579,2.263302,0.225178,2.038124,2.263302
674.143535,2.587095,0.231224,2.355871,2.587095
674.720114,2.908004,0.236942,2.671062,2.908004
674.880861,3.001725,0.238583,2.763142,3.001725
675.531606,3.395959,0.245441,3.150517,3.395959
676.170562,3.796739,0.252533,3.544206,3.796739
676.747141,4.156208,0.259256,3.896952,4.156208
676.907888,4.253859,0.261188,3.992671,4.253859
677.558633,4.625758,0.269281,4.356477,4.625758
677.829453,4.764533,0.272782,4.491751,4.764533
678.197589,4.932303,0.277673,4.654630,4.932303
678.774168,5.134511,0.285652,4.848858,5.134511
678.934915,5.175564,0.287950,4.887614,5.175564
679.585660,5.265082,0.297591,4.967491,5.265082
680.224616,5.229133,0.307623,4.921510,5.229133
680.801195,5.098146,0.317193,4.780953,5.098146
680.961942,5.047053,0.319954,4.727100,5.047053
681.612687,4.788227,0.331567,4.456661,4.788227
682.251643,4.475906,0.343695,4.132210,4.475906
682.828222,4.168451,0.355308,3.813142,4.168451
682.988969,4.081010,0.358666,3.722344,4.081010
683.639714,3.728943,0.372828,3.356116,3.728943
684.278670,3.398464,0.387680,3.010783,3.398464
684.855249,3.123225,0.401961,2.721264,3.123225
685.015996,3.051266,0.406101,2.645165,3.051266
685.666741,2.783884,0.423612,2.360272,2.783884
686.305697,2.561182,0.442067,2.119115,2.561182
686.882276,2.395201,0.459896,1.935304,2.395201
687.043023,2.354809,0.465080,1.889730,2.354809
687.693768,2.216783,0.487082,1.729701,2.216783
688.332724,2.119170,0.510400,1.608770,2.119170
688.909303,2.060824,0.533051,1.527773,2.060824
689.070050,2.049242,0.539660,1.509582,2.049242
689.720795,2.021657,0.567825,1.453831,2.021657
690.359751,2.022280,0.597878,1.424402,2.022280
690.936330,2.044076,0.627277,1.416799,2.044076
691.097077,2.053503,0.635892,1.417611,2.053503
691.747822,2.105806,0.672816,1.432990,2.105806
692.386778,2.178478,0.712600,1.465879,2.178478
692.963357,2.262047,0.751940,1.510107,2.262047
693.124104,2.288463,0.763555,1.524908,2.288463
693.774849,2.410122,0.813823,1.596299,2.410122
694.413805,2.554798,0.868978,1.685820,2.554798
694.990384,2.710452,0.924692,1.785760,2.710452
695.151131,2.758719,0.941390,1.817329,2.758719
695.801876,2.979549,1.015085,1.964464,2.979549
696.440832,3.243937,1.098873,2.145065,3.243937
697.017411,3.533856,1.186869,2.346988,3.533856
697.178158,3.625045,1.213917,2.411128,3.625045
697.828903,4.049518,1.336998,2.712520,4.049518
698.467859,4.570398,1.483865,3.086533,4.570398
699.044438,5.151615,1.644988,3.506627,5.151615
699.205185,5.335677,1.695715,3.639962,5.335677
699.855930,6.194974,1.932101,4.262873,6.194974
700.494886,7.245066,2.222363,5.022703,7.245066
701.071465,8.400258,2.545782,5.854477,8.400258
701.232212,8.761453,2.648000,6.113453,8.761453
701.882957,10.415236,3.123415,7.291821,10.415236
702.521914,12.362791,3.699596,8.663195,12.362791
703.098492,14.416711,4.326707,10.090003,14.416711
703.259239,15.041099,4.521304,10.519795,15.041099
703.909984,17.800540,5.403341,12.397199,17.800540
704.548941,20.860428,6.423709,14.436719,20.860428
705.125519,23.889593,7.479224,16.410369,23.889593
705.286266,24.773059,7.796045,16.977013,24.773059
705.937011,28.480196,9.174177,19.306020,28.480196
706.575968,32.226746,10.660808,21.565938,32.226746
707.152546,35.558611,12.088615,23.469996,35.558611
707.313293,36.457669,12.496422,23.961247,36.457669
707.964038,39.851544,14.161124,25.690421,39.851544
708.602995,42.604034,15.754444,26.849590,42.604034
708.639883,42.740032,15.843139,26.896893,42.740032
709.179573,44.389049,17.072210,27.316839,44.389049
709.340320,44.746923,17.406915,27.340008,44.746923
709.991065,45.508331,18.556489,26.951842,45.508331
710.630022,45.145237,19.272907,25.872329,45.145237
711.206600,43.907279,19.492059,24.415220,43.907279
711.367347,43.421212,19.476071,23.945140,43.421212
712.018092,40.914949,19.073320,21.841629,40.914949
712.657049,37.790768,18.201033,19.589735,37.790768
713.080020,35.482102,17.414391,18.067711,35.482102
713.233627,34.612912,17.096021,17.516892,34.612912
713.330140,34.060781,16.888413,17.172368,34.060781
713.394374,33.691194,16.747267,16.943926,33.691194
714.045119,29.900238,15.213069,14.687169,29.900238
714.684076,26.219970,13.601890,12.618080,26.219970
715.107047,23.876152,12.525260,11.350892,23.876152
715.260654,23.050588,12.137619,10.912968,23.050588
715.357167,22.539748,11.895651,10.644097,22.539748
715.421401,22.203280,11.735411,10.467869,22.203280
716.072146,18.967808,10.160440,8.807368,18.967808
716.711103,16.127815,8.728323,7.399492,16.127815
717.134074,14.442550,7.856657,6.585893,14.442550
717.287681,13.869275,7.556394,6.312881,13.869275
717.384194,13.519587,7.372295,6.147292,13.519587
717.448428,13.291326,7.251736,6.039590,13.291326
718.099174,11.176564,6.120090,5.056473,11.176564
718.738130,9.433849,5.167356,4.266492,9.433849
719.161101,8.447489,4.620099,3.827389,8.447489
719.314708,8.119867,4.437090,3.682776,8.119867
719.411221,7.921970,4.326259,3.595711,7.921970
719.475455,7.793582,4.254243,3.539339,7.793582
720.126201,6.633366,3.599801,3.033566,6.633366
720.765157,5.715629,3.078705,2.636924,5.715629
721.188128,5.210517,2.791623,2.418894,5.210517
721.341735,5.044848,2.697599,2.347248,5.044848
721.438248,4.945253,2.641138,2.304115,4.945253
721.502482,4.880824,2.604645,2.276179,4.880824
722.153228,4.304439,2.279956,2.024483,4.304439
722.792184,3.853918,2.030252,1.823666,3.853918
723.215155,3.606626,1.895997,1.710629,3.606626
723.368762,3.525431,1.852549,1.672881,3.525431
723.465275,3.476570,1.826587,1.649983,3.476570
723.529509,3.444938,1.809859,1.635079,3.444938
724.180255,3.160685,1.663051,1.497634,3.160685
724.819211,2.936288,1.553545,1.382742,2.936288
725.242182,2.812326,1.496908,1.315419,2.812326
725.395789,2.771591,1.479146,1.292445,2.771591
725.492302,2.747095,1.468714,1.278381,2.747095
725.556536,2.731250,1.462076,1.269174,2.731250
726.207282,2.590159,1.407971,1.182188,2.590159
726.846238,2.483509,1.377076,1.106433,2.483509
727.269209,2.429248,1.368536,1.060712,2.429248
727.422816,2.412711,1.367825,1.044886,2.412711
727.519329,2.403186,1.368043,1.035143,2.403186
727.583563,2.397217,1.368475,1.028742,2.397217
728.234309,2.353708,1.386304,0.967403,2.353708
728.873265,2.342247,1.429466,0.912781,2.342247
729.296236,2.352889,1.473574,0.879315,2.352889
729.449843,2.360556,1.492906,0.867650,2.360556
729.546356,2.366443,1.505996,0.860448,2.366443
729.610590,2.370826,1.515119,0.855707,2.370826
730.261336,2.437033,1.627069,0.809965,2.437033
730.900292,2.543148,1.774380,0.768768,2.543148
731.323263,2.637410,1.894085,0.743326,2.637410
731.476870,2.676572,1.942150,0.734422,2.676572
731.573383,2.702544,1.973628,0.728916,2.702544
731.637617,2.720418,1.995131,0.725288,2.720418
732.288363,2.928352,2.238220,0.690132,2.928352
732.927319,3.180268,2.522028,0.658240,3.180268
733.350290,3.372418,2.733983,0.638435,3.372418
733.503897,3.446982,2.815498,0.631484,3.446982
733.600410,3.495084,2.867904,0.627180,3.495084
733.664644,3.527622,2.903279,0.624343,3.527622
734.315390,3.879101,3.282348,0.596754,3.879101
734.954346,4.255940,3.684359,0.571581,4.255940
735.377317,4.516214,3.960336,0.555878,4.516214
735.530924,4.611683,4.061329,0.550354,4.611683
735.627437,4.671713,4.124783,0.546930,4.671713
735.691671,4.711639,4.166968,0.544671,4.711639
736.342417,5.108921,4.586274,0.522647,5.108921
736.981373,5.465864,4.963410,0.502454,5.465864
737.404344,5.668196,5.178389,0.489807,5.668196
737.557951,5.732600,5.247251,0.485349,5.732600
737.654464,5.770236,5.287652,0.482584,5.770236
737.718698,5.794004,5.313246,0.480758,5.794004
738.369444,5.969808,5.506892,0.462916,5.969808
739.008400,6.010727,5.564239,0.446488,6.010727
739.431371,5.960344,5.524179,0.436165,5.960344
739.450313,5.956653,5.520941,0.435712,5.956653
739.584978,5.926957,5.494439,0.432519,5.926957
739.681491,5.902002,5.471746,0.430256,5.902002
739.745725,5.883729,5.454968,0.428761,5.883729
740.396471,5.629378,5.215256,0.414121,5.629378
741.035427,5.278320,4.877729,0.400591,5.278320
741.458398,5.007177,4.615113,0.392064,5.007177
741.612005,4.903390,4.514342,0.389048,4.903390
741.708518,4.837061,4.449887,0.387174,4.837061
741.772752,4.792502,4.406566,0.385936,4.792502
742.423498,4.329151,3.955362,0.373789,4.329151
743.062454,3.870385,3.507858,0.362526,3.870385
743.485425,3.574291,3.218882,0.355409,3.574291
743.639032,3.469303,3.116414,0.352889,3.469303
743.735545,3.404158,3.052836,0.351322,3.404158
